ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
5.843555331230163574e-01,1.723489910364151001e-01,-1.703258007764816284e-01,9.321634769439697266e-01,-1.466031372547149658e-01,-1.260966658592224121e-01,3.060693442821502686e-01,5.221383571624755859e-01,2.034766674041748047e+00,-7.255196571350097656e-01,-4.595069885253906250e-01,4.304530620574951172e-01,1.291515350341796875e+00,-2.443114757537841797e+00
-3.382638990879058838e-01,-6.487179398536682129e-01,6.005401015281677246e-01,6.829060912132263184e-01,1.434959191828966141e-02,-1.115428283810615540e-01,7.217974662780761719e-01,1.039131164550781250e+00,-6.870979070663452148e-01,1.642870903015136719e-02,1.109627008438110352e+00,-9.521920680999755859e-01,4.809899330139160156e-01,-8.348433971405029297e-01
3.177070990204811096e-02,-4.455119073390960693e-01,9.503338932991027832e-01,2.185036689043045044e-01,-5.501113533973693848e-01,7.382952570915222168e-01,3.233477473258972168e-01,-3.798363208770751953e-01,-1.276874542236328125e-02,2.061121940612792969e+00,1.202809572219848633e+00,2.019858360290527344e+00,1.501011848449707031e-01,-1.298970937728881836e+00
-4.673082232475280762e-01,5.890297889709472656e-02,-1.440448909997940063e-01,1.518011391162872314e-01,-4.368117749691009521e-01,-7.247802019119262695e-01,5.107304453849792480e-01,-2.685002803802490234e+00,2.078593730926513672e+00,-5.813815593719482422e-01,-1.148206233978271484e+00,1.441326618194580078e+00,-1.709203004837036133e+00,2.102518320083618164e+00
1.634714454412460327e-01,-1.547430753707885742e-01,9.634324908256530762e-01,1.533077955245971680e-01,7.693664431571960449e-01,-5.683119297027587891e-01,-2.481805682182312012e-01,-2.404899120330810547e+00,-6.834511756896972656e-01,-2.567872762680053711e+00,1.261603593826293945e+00,-1.467604637145996094e-01,-1.215841770172119141e+00,1.806033849716186523e+00
-4.252470731735229492e-01,-4.564652740955352783e-01,9.381804466247558594e-01,3.301970362663269043e-01,-2.353912442922592163e-01,8.884843587875366211e-01,2.148403972387313843e-01,8.992376327514648438e-01,-8.300213813781738281e-01,1.804724216461181641e+00,-2.810239791870117188e-01,2.370536327362060547e-01,-1.256314635276794434e+00,-5.968096256256103516e-01
-3.575006425380706787e-01,2.522398531436920166e-01,9.343771338462829590e-01,-2.439480572938919067e-01,2.073181420564651489e-02,6.482467055320739746e-01,7.209964394569396973e-01,7.415504455566406250e-01,-1.959155797958374023e-01,1.563297748565673828e+00,-1.337896108627319336e+00,-2.856665372848510742e+00,8.517136573791503906e-01,2.215668439865112305e+00
-4.462833702564239502e-01,-3.252785801887512207e-01,8.542134761810302734e-01,8.059957623481750488e-01,7.182698696851730347e-02,-5.827804803848266602e-01,-7.469012588262557983e-02,4.559974670410156250e-01,-1.202380418777465820e+00,2.742257595062255859e+00,1.014558553695678711e+00,-1.940734386444091797e-01,1.831183910369873047e+00,1.998708248138427734e-01
5.496764779090881348e-01,5.118160843849182129e-01,8.427048921585083008e-01,-3.009711802005767822e-01,3.531109392642974854e-01,1.252533793449401855e-01,8.769496083259582520e-01,6.789956092834472656e-01,1.127283573150634766e+00,-3.932867050170898438e-01,2.769479751586914062e-01,7.521998882293701172e-01,9.328269958496093750e-02,-8.290989398956298828e-01
6.164747476577758789e-01,5.097881555557250977e-01,5.611247420310974121e-01,-3.910761475563049316e-01,6.206043362617492676e-01,1.821407973766326904e-01,6.547782421112060547e-01,-2.090331077575683594e+00,-1.464096784591674805e+00,1.099631309509277344e+00,-8.366032838821411133e-01,-3.834106922149658203e-01,-7.596238851547241211e-01,2.017164945602416992e+00
5.822514295578002930e-01,1.579180359840393066e-01,1.245102733373641968e-01,8.864356875419616699e-01,-4.406424164772033691e-01,-1.410183906555175781e-01,-1.341140177100896835e-02,-2.584738969802856445e+00,-1.241733193397521973e+00,-5.196011066436767578e-01,1.355956077575683594e+00,8.666343688964843750e-01,-1.020194053649902344e+00,6.183929443359375000e-01
-7.593635320663452148e-01,-3.549729473888874054e-03,2.106526792049407959e-01,4.920766875147819519e-02,8.298029303550720215e-01,-3.174987435340881348e-01,-4.562896788120269775e-01,-5.586028099060058594e-01,-1.618722081184387207e+00,-1.828207135200500488e+00,-1.065684318542480469e+00,1.941814899444580078e+00,-1.501275300979614258e-01,3.654501438140869141e-01
-1.376396715641021729e-01,-1.854703873395919800e-01,9.479857087135314941e-01,-5.589780211448669434e-01,-5.163769721984863281e-01,6.485425829887390137e-01,1.705729775130748749e-02,-3.789949417114257812e-01,6.154255867004394531e-01,-2.747475147247314453e+00,-1.426875829696655273e+00,-2.157464027404785156e+00,-1.012024998664855957e+00,1.854209661483764648e+00
1.154003366827964783e-01,-3.093398511409759521e-01,5.539897084236145020e-01,-5.330375432968139648e-01,7.049110531806945801e-01,4.147701859474182129e-01,2.166497111320495605e-01,9.415709972381591797e-01,-1.357229948043823242e+00,2.091901779174804688e+00,1.942706108093261719e+00,-8.401560783386230469e-02,-2.011001586914062500e+00,2.196573495864868164e+00
-5.259659886360168457e-01,8.204477280378341675e-02,5.620978474617004395e-01,3.086230456829071045e-01,8.361287713050842285e-01,2.487946450710296631e-01,-3.791329860687255859e-01,-2.469011783599853516e+00,4.255800247192382812e-01,2.178841114044189453e+00,1.677924156188964844e+00,-5.518324375152587891e-01,-5.720453262329101562e-01,9.616887569427490234e-01
-5.484646558761596680e-02,-5.966112613677978516e-01,7.351487129926681519e-02,9.612230658531188965e-01,-8.144129812717437744e-02,-1.353912084596231580e-04,2.634719014167785645e-01,-2.431171417236328125e+00,1.856313228607177734e+00,1.330634117126464844e+00,-1.505618095397949219e+00,-2.302839517593383789e+00,9.821891784667968750e-01,2.644652605056762695e+00
4.117275476455688477e-01,-5.184949561953544617e-02,4.950506985187530518e-02,8.036990649998188019e-03,8.398395180702209473e-01,5.415852069854736328e-01,3.592330962419509888e-02,1.302988529205322266e-01,1.378034830093383789e+00,2.668422222137451172e+00,1.807696104049682617e+00,-1.472800612449645996e+00,1.610861539840698242e+00,-1.599997520446777344e+00
-4.437238574028015137e-01,-6.603328585624694824e-01,6.863262057304382324e-01,-5.251864343881607056e-02,-5.497934222221374512e-01,1.440718919038772583e-01,8.211042881011962891e-01,-2.241454362869262695e+00,1.284648418426513672e+00,-1.013037681579589844e+00,3.532247543334960938e-01,-6.530458927154541016e-01,1.040387630462646484e+00,-1.613062620162963867e+00
-3.253486007452011108e-03,3.912439346313476562e-01,5.310957431793212891e-01,5.931401252746582031e-01,1.294231712818145752e-01,6.459800601005554199e-01,4.627572596073150635e-01,-4.577045440673828125e-01,-1.490045309066772461e+00,-1.927673339843750000e+00,1.968410968780517578e+00,-3.591601848602294922e-01,-1.029160976409912109e+00,5.466079711914062500e-01
-6.092140674591064453e-01,2.205303460359573364e-01,8.260743021965026855e-01,-4.663102328777313232e-02,7.981980443000793457e-01,4.855780899524688721e-01,-3.534393608570098877e-01,-5.721330642700195312e-02,-5.248345136642456055e-01,2.662703990936279297e+00,-7.686852216720581055e-01,-4.522907733917236328e-01,7.654528617858886719e-01,2.830232858657836914e+00
-5.598910450935363770e-01,4.526521563529968262e-01,4.187796115875244141e-01,-5.124013423919677734e-01,3.243041634559631348e-01,-2.203527688980102539e-01,7.640133500099182129e-01,2.251603603363037109e+00,1.830385446548461914e+00,-8.129861354827880859e-01,9.034016132354736328e-01,1.907020568847656250e+00,-2.006119728088378906e+00,2.851550340652465820e+00
4.142683446407318115e-01,-7.800274342298507690e-02,7.007994055747985840e-01,-8.922771364450454712e-02,3.394839167594909668e-02,7.582844793796539307e-02,9.925401210784912109e-01,6.279172897338867188e-01,1.430358648300170898e+00,9.626533985137939453e-01,1.846621036529541016e+00,1.131532669067382812e+00,1.209733963012695312e+00,-1.590229868888854980e+00
-6.795855760574340820e-01,-4.399997740983963013e-02,7.465960383415222168e-01,-6.535356640815734863e-01,-2.507879137992858887e-01,-2.117908895015716553e-01,6.820125579833984375e-01,3.128936290740966797e-01,-7.989342212677001953e-01,2.720696449279785156e+00,-5.744712352752685547e-01,1.852930545806884766e+00,-1.583137512207031250e+00,2.241588354110717773e+00
1.163355633616447449e-01,-5.315035581588745117e-01,9.855189323425292969e-01,6.611046195030212402e-01,3.710059821605682373e-01,-5.257920622825622559e-01,3.857951760292053223e-01,2.122320652008056641e+00,-4.671715497970581055e-01,2.431737422943115234e+00,-4.483028650283813477e-01,2.836466312408447266e+00,-1.024018049240112305e+00,-2.503018379211425781e+00
-3.366664052009582520e-01,-4.151465892791748047e-01,6.041579246520996094e-01,-5.642337799072265625e-01,2.934486865997314453e-01,7.629461288452148438e-01,-1.159366816282272339e-01,1.914986133575439453e+00,-1.108100652694702148e+00,-1.718601107597351074e+00,1.634661912918090820e+00,2.467945575714111328e+00,5.502090454101562500e-01,2.318033456802368164e+00
-7.307506352663040161e-02,1.938359439373016357e-01,8.811582922935485840e-01,-5.832624435424804688e-01,5.459319353103637695e-01,-3.310344219207763672e-01,5.021749734878540039e-01,1.582872390747070312e+00,-3.925365209579467773e-01,-2.766001701354980469e+00,1.534959554672241211e+00,1.917894363403320312e+00,1.845143079757690430e+00,-1.765933036804199219e-01
1.262753903865814209e-01,-5.084316730499267578e-01,6.009029746055603027e-01,-2.257251292467117310e-01,5.505764856934547424e-02,8.948988318443298340e-01,3.810156285762786865e-01,-5.164980888366699219e-01,1.429062128067016602e+00,1.289994716644287109e+00,1.578173637390136719e+00,1.900350093841552734e+00,1.358847141265869141e+00,1.212458848953247070e+00
-6.062957644462585449e-01,-3.001919090747833252e-01,5.824890732765197754e-01,6.384542584419250488e-01,-4.466689229011535645e-01,-7.504021376371383667e-02,6.222797632217407227e-01,3.759002685546875000e-02,-6.205426454544067383e-01,6.059679985046386719e-01,1.312884330749511719e+00,1.411047458648681641e+00,-1.957767009735107422e-01,-2.887249231338500977e+00
-1.857625842094421387e-01,2.262657880783081055e-01,1.044164776802062988e+00,4.053298756480216980e-02,2.416082918643951416e-01,9.450393319129943848e-01,2.165254950523376465e-01,-2.657898902893066406e+00,5.931012630462646484e-01,7.723631858825683594e-01,1.219018936157226562e+00,-2.159471988677978516e+00,-4.161067008972167969e-01,7.837171554565429688e-01
-3.002109825611114502e-01,7.759674787521362305e-01,2.816001176834106445e-01,-2.187565565109252930e-01,3.301934301853179932e-01,2.070725709199905396e-01,8.945606946945190430e-01,-1.105396986007690430e+00,-1.749942302703857422e+00,-2.030522346496582031e+00,6.855320930480957031e-02,2.787045478820800781e+00,1.384903669357299805e+00,1.607569932937622070e+00
-5.225410461425781250e-01,2.366466224193572998e-01,8.918279409408569336e-01,-5.574329495429992676e-01,-4.777729809284210205e-01,6.776206493377685547e-01,4.279968887567520142e-02,2.058904647827148438e+00,7.780821323394775391e-01,1.736574172973632812e+00,-7.564991712570190430e-01,-1.283817291259765625e-01,9.850866794586181641e-01,-1.461923480033874512e+00
-6.969352811574935913e-02,6.780986189842224121e-01,5.957058072090148926e-01,-4.339185953140258789e-01,-1.714455336332321167e-02,-5.549486875534057617e-01,7.095440626144409180e-01,1.112450599670410156e+00,1.368765354156494141e+00,1.777438640594482422e+00,-1.262234449386596680e+00,-5.073883533477783203e-01,-1.332499265670776367e+00,2.299236059188842773e+00
-4.185139238834381104e-01,-2.611105144023895264e-01,2.952159643173217773e-01,8.225617408752441406e-01,1.530536916106939316e-02,1.860405057668685913e-01,5.371658802032470703e-01,2.639242172241210938e+00,1.609925508499145508e+00,-1.634926199913024902e+00,1.877035617828369141e+00,2.510798931121826172e+00,6.161992549896240234e-01,7.735226154327392578e-01
-6.974178552627563477e-01,1.779140681028366089e-01,-3.627086058259010315e-02,-3.616909682750701904e-01,8.597658872604370117e-01,1.131765842437744141e-01,-3.423060178756713867e-01,2.414265632629394531e+00,1.986021041870117188e+00,-1.790524244308471680e+00,8.430407047271728516e-01,-1.965641617774963379e+00,-4.145439863204956055e-01,-4.343047142028808594e-01
2.279236763715744019e-01,2.303626686334609985e-01,-2.998158335685729980e-03,-3.447676599025726318e-01,8.324517011642456055e-01,-3.982452452182769775e-01,-1.719307899475097656e-01,-1.423252224922180176e+00,-1.721336126327514648e+00,-7.837774753570556641e-01,1.873409271240234375e+00,-2.270687580108642578e+00,9.156000614166259766e-01,-3.960928916931152344e-01
-3.493479788303375244e-01,-1.414707452058792114e-01,8.379172682762145996e-01,-3.552136421203613281e-01,-3.829504251480102539e-01,-1.416364014148712158e-01,8.408991098403930664e-01,2.492265224456787109e+00,-1.939079761505126953e-01,1.030222654342651367e+00,-1.597971796989440918e+00,1.267312526702880859e+00,-1.296245574951171875e+00,2.210945844650268555e+00
-6.801129318773746490e-03,-4.896086081862449646e-02,1.010155200958251953e+00,-2.384007126092910767e-01,-1.162550672888755798e-01,3.008692562580108643e-01,9.160390496253967285e-01,1.674145221710205078e+00,-8.881828784942626953e-01,-3.460693359375000000e-02,-1.549017429351806641e+00,2.114550590515136719e+00,4.192259311676025391e-01,3.025049924850463867e+00
1.543650478124618530e-01,-6.911283135414123535e-01,8.341441154479980469e-01,7.856605052947998047e-01,-4.741180315613746643e-02,3.812841176986694336e-01,4.848836064338684082e-01,-1.287898302078247070e+00,7.422060966491699219e-01,-4.846336841583251953e-01,-3.831733465194702148e-01,-2.101017475128173828e+00,-8.788377046585083008e-01,-1.455084323883056641e+00
3.560543954372406006e-01,5.915793776512145996e-01,4.771865606307983398e-01,4.535914063453674316e-01,-4.502824544906616211e-01,-3.461560904979705811e-01,6.867871284484863281e-01,6.983287334442138672e-01,1.706212520599365234e+00,-7.735853195190429688e-01,7.718563079833984375e-01,-2.482590675354003906e-01,-2.051165819168090820e+00,-2.240623474121093750e+00
-4.596190154552459717e-02,-4.600053131580352783e-01,1.002910137176513672e+00,-1.010925397276878357e-01,-1.749341189861297607e-02,-2.845524549484252930e-01,9.531548619270324707e-01,-1.048879504203796387e+00,8.085353374481201172e-01,1.108804702758789062e+00,8.936195373535156250e-01,1.236986160278320312e+00,9.889907836914062500e-01,-1.489133238792419434e+00
3.351064026355743408e-01,6.107250452041625977e-01,3.830587267875671387e-01,5.923879146575927734e-01,4.004680812358856201e-01,3.566241860389709473e-01,6.012662053108215332e-01,-2.401660203933715820e+00,-1.848294019699096680e+00,-9.918136596679687500e-01,-1.110693693161010742e+00,2.422464847564697266e+00,2.080737590789794922e+00,2.683665037155151367e+00
-3.256531953811645508e-01,-3.435395061969757080e-01,5.674592852592468262e-01,-2.660034038126468658e-02,8.741738200187683105e-01,-3.178110122680664062e-01,-3.662086725234985352e-01,2.772478580474853516e+00,4.114735126495361328e-01,1.473096847534179688e+00,-1.903755426406860352e+00,-1.461829304695129395e+00,5.012216567993164062e-01,-1.206413984298706055e+00
-2.492844164371490479e-01,1.421043276786804199e-01,1.162383913993835449e+00,3.213172256946563721e-01,-1.048271059989929199e-01,9.183901548385620117e-01,2.057329118251800537e-01,-6.248817443847656250e-01,-5.407676696777343750e-01,2.777510643005371094e+00,2.494862079620361328e-01,4.776189327239990234e-01,-1.004087924957275391e+00,2.288746833801269531e-02
-5.432890057563781738e-01,5.719641447067260742e-01,4.913149476051330566e-01,4.889408349990844727e-01,-6.179279088973999023e-01,-3.135778009891510010e-01,5.298781991004943848e-01,2.553611278533935547e+00,1.582930088043212891e+00,-2.184233427047729492e+00,-7.652190923690795898e-01,1.805386543273925781e-01,-1.500442504882812500e+00,-2.340578794479370117e+00
2.962551712989807129e-01,5.238724350929260254e-01,5.254790186882019043e-01,9.788242578506469727e-01,-2.122124889865517616e-03,-5.241096764802932739e-02,-1.978677660226821899e-01,-2.704996109008789062e+00,-1.558768272399902344e+00,2.205590724945068359e+00,1.402424097061157227e+00,1.470613479614257812e+00,1.785417556762695312e+00,-1.326032638549804688e+00
-4.873681962490081787e-01,5.759544298052787781e-02,8.637907505035400391e-01,7.444919943809509277e-01,5.771257281303405762e-01,-8.979162573814392090e-02,-3.234116733074188232e-01,2.236785411834716797e+00,4.730465412139892578e-01,1.552151203155517578e+00,-9.895684719085693359e-01,-1.109619140625000000e+00,1.644819974899291992e+00,-1.126784324645996094e+00
-6.228911876678466797e-01,-2.156675159931182861e-01,3.591490685939788818e-01,-4.414203464984893799e-01,7.264593839645385742e-01,4.135204851627349854e-01,-3.261988759040832520e-01,2.934808254241943359e+00,1.104480981826782227e+00,-2.069436550140380859e+00,1.478784084320068359e+00,9.341461658477783203e-01,1.249181747436523438e+00,-2.729210376739501953e+00
2.677137851715087891e-01,7.428710460662841797e-01,3.086365461349487305e-01,8.525307774543762207e-01,-1.008181571960449219e-01,1.652663648128509521e-01,-4.855038225650787354e-01,-2.085125923156738281e+00,-1.131557464599609375e+00,-2.754248857498168945e+00,-1.004371523857116699e+00,1.222208023071289062e+00,-2.662819623947143555e-01,3.025015592575073242e+00
3.315888941287994385e-01,-5.697187781333923340e-01,-1.200665831565856934e-01,-4.215940535068511963e-01,8.192514777183532715e-01,-3.435453474521636963e-01,-1.818302571773529053e-01,2.535093307495117188e+00,-1.923527240753173828e+00,-8.514268398284912109e-01,8.755791187286376953e-01,-8.782792091369628906e-02,-2.936935424804687500e-02,2.112606287002563477e+00
8.126956969499588013e-02,-5.024972558021545410e-01,7.161043286323547363e-01,3.507463932037353516e-01,-5.670823529362678528e-02,9.034648537635803223e-01,-2.398174554109573364e-01,2.177105426788330078e+00,-1.576433539390563965e+00,-2.411757469177246094e+00,1.542200088500976562e+00,-1.895031571388244629e+00,-1.389442682266235352e+00,5.337572097778320312e-02
1.140823885798454285e-01,-8.730971813201904297e-01,4.540418982505798340e-01,2.708233296871185303e-01,-5.071575045585632324e-01,7.326558232307434082e-01,3.642272353172302246e-01,-1.348281979560852051e+00,1.637375116348266602e+00,5.084197521209716797e-01,3.499627113342285156e-01,2.798693180084228516e+00,1.089730262756347656e-01,4.324181079864501953e-01
-7.347730398178100586e-01,1.583727896213531494e-01,2.734307050704956055e-01,2.850342690944671631e-01,3.208693265914916992e-01,7.690106630325317383e-01,-4.737308919429779053e-01,-4.959795475006103516e-01,-1.772547483444213867e+00,1.591847896575927734e+00,7.410326004028320312e-01,2.298686504364013672e+00,-1.985645055770874023e+00,1.107574224472045898e+00
3.579107671976089478e-02,-4.922587275505065918e-01,5.206019282341003418e-01,5.289974212646484375e-01,-7.882571220397949219e-02,8.149072527885437012e-01,2.233258038759231567e-01,1.071935653686523438e+00,-4.433004856109619141e-01,5.360791683197021484e-01,1.890065431594848633e+00,1.999662876129150391e+00,-1.450261950492858887e+00,-2.559139251708984375e+00
-8.368266746401786804e-03,-1.111442223191261292e-01,7.494539022445678711e-01,3.982892632484436035e-01,8.511309623718261719e-01,2.823930680751800537e-01,1.928624957799911499e-01,1.962408542633056641e+00,6.682767868041992188e-01,-2.726399898529052734e-01,1.906743526458740234e+00,5.590193271636962891e-01,-2.070077657699584961e+00,2.869664907455444336e+00
1.456147581338882446e-01,6.873100996017456055e-01,2.422641068696975708e-01,-6.437827348709106445e-01,7.392945289611816406e-01,3.502175584435462952e-02,-1.943214833736419678e-01,9.267477989196777344e-01,1.888708591461181641e+00,-1.038972496986389160e+00,9.698944091796875000e-01,1.390480041503906250e+00,1.915964126586914062e+00,4.224648475646972656e-01
3.505913019180297852e-01,6.334809064865112305e-01,3.197070360183715820e-01,2.302606403827667236e-01,-5.910856723785400391e-01,7.513489723205566406e-01,-1.818582266569137573e-01,-1.712783455848693848e+00,-1.890475392341613770e+00,8.524007797241210938e-01,-7.407002449035644531e-01,-2.637508153915405273e+00,-1.798146724700927734e+00,2.760501146316528320e+00
1.884922236204147339e-01,3.354523777961730957e-01,6.769136190414428711e-01,-3.849268853664398193e-01,4.945516288280487061e-01,7.711635231971740723e-01,1.120571047067642212e-01,-7.038402557373046875e-01,-4.236606359481811523e-01,-1.910722255706787109e+00,1.947994232177734375e+00,2.169012546539306641e+00,-1.720803976058959961e+00,2.152358293533325195e+00
1.142349094152450562e-01,-5.597068071365356445e-01,7.388420104980468750e-01,-4.663598835468292236e-01,-3.044209256768226624e-02,-4.579392969608306885e-01,7.562230825424194336e-01,-2.000150203704833984e+00,1.170735836029052734e+00,-1.276216030120849609e+00,1.057914972305297852e+00,9.142358303070068359e-01,-1.589218735694885254e+00,-5.592417716979980469e-02
7.098160982131958008e-01,1.730874367058277130e-02,7.454240322113037109e-01,-2.604326307773590088e-01,-5.859169643372297287e-03,-4.787721335887908936e-01,8.384019136428833008e-01,-4.013931751251220703e-01,1.283249378204345703e+00,-1.126881480216979980e+00,7.747666835784912109e-01,-2.187988758087158203e+00,6.933298110961914062e-01,2.028395891189575195e+00
-4.878111928701400757e-02,2.006776817142963409e-02,1.255660891532897949e+00,-5.933985114097595215e-02,7.557351887226104736e-02,-8.333009481430053711e-01,5.444052815437316895e-01,7.508587837219238281e-02,-4.346680641174316406e-02,2.287086963653564453e+00,-9.868919849395751953e-02,3.741881847381591797e-01,-3.222411870956420898e-01,1.566812276840209961e+00
-9.864360094070434570e-02,5.414416193962097168e-01,1.031214714050292969e+00,-3.844933807849884033e-01,-5.306301116943359375e-01,-5.075230002403259277e-01,5.594790577888488770e-01,1.845477581024169922e+00,4.769682884216308594e-01,-3.910231590270996094e-01,-3.098988533020019531e-01,-2.727095127105712891e+00,-6.628977060317993164e-01,-2.228138446807861328e-01
-5.779337882995605469e-02,-6.294830441474914551e-01,1.001347541809082031e+00,1.244934275746345520e-01,-3.726894259452819824e-01,7.842398285865783691e-01,4.801789522171020508e-01,-1.636450767517089844e+00,7.801058292388916016e-01,-2.046857595443725586e+00,-1.959419250488281250e-02,7.688219547271728516e-01,1.033701896667480469e-01,-1.278522491455078125e+00
3.790148794651031494e-01,-2.711009383201599121e-01,-7.668206095695495605e-02,-3.359906747937202454e-02,-6.321801543235778809e-01,7.265675663948059082e-01,-2.670559287071228027e-01,-3.717398643493652344e-01,1.705707788467407227e+00,-1.328568458557128906e-01,-1.471913576126098633e+00,-2.208739995956420898e+00,1.687678813934326172e+00,2.086336851119995117e+00
-3.809203505516052246e-01,-2.494698911905288696e-01,2.960437238216400146e-01,-3.362024128437042236e-01,7.171578407287597656e-01,-3.372974395751953125e-01,5.088053941726684570e-01,1.370308399200439453e-01,-8.566845655441284180e-01,-2.683834314346313477e+00,-1.773816466331481934e+00,-2.699460983276367188e+00,-1.643546581268310547e+00,-4.586772918701171875e-01
-3.097121715545654297e-01,-5.519891381263732910e-01,6.811898350715637207e-01,3.158027529716491699e-01,-4.653375446796417236e-01,6.605122685432434082e-01,-4.974466264247894287e-01,-2.406378269195556641e+00,6.737887859344482422e-01,4.063580036163330078e-01,-1.033038139343261719e+00,-1.454688787460327148e+00,-1.751879572868347168e+00,2.104163169860839844e-02
-4.672928452491760254e-01,6.462925113737583160e-03,8.525726795196533203e-01,6.122629046440124512e-01,2.245758771896362305e-01,-6.038704514503479004e-01,4.583014845848083496e-01,-2.290952682495117188e+00,6.768176555633544922e-01,-1.901575446128845215e+00,-1.331163406372070312e+00,-6.352040767669677734e-01,-1.745508432388305664e+00,2.301467657089233398e+00
2.255838736891746521e-02,6.122865155339241028e-02,1.153519868850708008e+00,-5.133519172668457031e-01,2.459584176540374756e-01,7.554793357849121094e-01,3.243846297264099121e-01,-1.200783848762512207e+00,3.652975559234619141e-01,-2.670464515686035156e-01,7.131829261779785156e-01,7.347056865692138672e-01,-9.840540885925292969e-01,2.851028203964233398e+00
1.400421559810638428e-01,-6.706122756004333496e-01,6.671444177627563477e-01,-2.415042966604232788e-01,3.747427761554718018e-01,-6.030340790748596191e-01,6.615084409713745117e-01,2.203604221343994141e+00,-1.310288190841674805e+00,-1.868728876113891602e+00,1.034754037857055664e+00,6.174623966217041016e-01,1.556620597839355469e+00,-2.404789209365844727e+00
-1.769124120473861694e-01,-3.885127604007720947e-01,-1.223474740982055664e-01,-4.807346165180206299e-01,6.319009065628051758e-01,-5.325636267662048340e-01,2.932088673114776611e-01,2.039914131164550781e-01,-2.069902896881103516e+00,-2.274676799774169922e+00,-1.375031828880310059e+00,-1.357734203338623047e-01,8.034362792968750000e-01,2.252752065658569336e+00
-1.701583117246627808e-01,6.722325831651687622e-02,1.211965441703796387e+00,-1.967156231403350830e-01,-1.547511667013168335e-01,1.360576450824737549e-01,9.585632085800170898e-01,2.764135360717773438e+00,4.267852306365966797e-01,-7.879018783569335938e-02,4.963691234588623047e-01,2.812309265136718750e+00,-5.833779573440551758e-01,1.061702966690063477e+00
3.268535733222961426e-01,-1.425143480300903320e-01,7.429918050765991211e-01,8.690182119607925415e-02,9.402807354927062988e-01,3.272183239459991455e-01,3.533313423395156860e-02,1.129223346710205078e+00,-4.398345947265625000e-01,-1.171059012413024902e+00,-1.570421457290649414e+00,-2.884718179702758789e+00,-1.625617146492004395e+00,-2.957288742065429688e+00
-8.511043190956115723e-01,2.660494763404130936e-03,3.854933381080627441e-01,-6.299366950988769531e-01,-1.795514374971389771e-01,7.420319318771362305e-01,-1.425822675228118896e-01,2.792123794555664062e+00,1.503826141357421875e+00,-1.725466966629028320e+00,6.225514411926269531e-01,8.885738849639892578e-01,-2.689685821533203125e-01,7.700517177581787109e-01
9.509900212287902832e-02,-7.559242248535156250e-01,5.803776383399963379e-01,8.028132915496826172e-01,6.891627609729766846e-02,-5.855658650398254395e-01,-8.862291276454925537e-02,1.720963001251220703e+00,-1.294694542884826660e+00,-1.181377172470092773e+00,-1.532027721405029297e-01,-1.543517112731933594e-01,-2.003009080886840820e+00,-2.039645671844482422e+00
-3.075876235961914062e-01,-5.608093738555908203e-01,9.868780374526977539e-01,9.154532849788665771e-02,-4.005691707134246826e-01,3.887550830841064453e-01,8.246412873268127441e-01,-2.062567949295043945e+00,8.486409187316894531e-01,2.752641201019287109e+00,-1.194257736206054688e-01,2.135075092315673828e+00,3.569951057434082031e-01,-1.824419856071472168e+00
1.869291514158248901e-01,-1.495344787836074829e-01,6.983234286308288574e-01,4.313262999057769775e-01,-6.141017675399780273e-01,2.999590039253234863e-01,5.889493227005004883e-01,4.120087623596191406e-01,1.398379564285278320e+00,-2.664881229400634766e+00,-2.061411380767822266e+00,7.738678455352783203e-01,8.926010131835937500e-01,2.929019212722778320e+00
-2.816987931728363037e-01,6.349003314971923828e-01,9.243587851524353027e-01,-3.601731359958648682e-01,9.582672268152236938e-02,5.465317964553833008e-01,7.499303817749023438e-01,2.068730354309082031e+00,9.930713176727294922e-01,5.687234401702880859e-01,2.274703979492187500e-01,-1.241568922996520996e+00,-5.237436294555664062e-02,-8.490443229675292969e-02
2.635273337364196777e-01,-2.737135291099548340e-01,9.780572652816772461e-01,2.323969006538391113e-01,7.786445319652557373e-02,7.106075882911682129e-01,6.595193147659301758e-01,5.402381420135498047e-01,4.670305252075195312e-01,1.060236454010009766e+00,1.326544761657714844e+00,-7.179379463195800781e-02,8.976173400878906250e-01,1.729285717010498047e-01
1.386420577764511108e-01,2.069506049156188965e-01,9.153783917427062988e-01,4.448036849498748779e-01,2.495519220829010010e-01,7.895053625106811523e-01,3.414013087749481201e-01,-4.628343582153320312e-01,-7.713651657104492188e-01,-2.590180397033691406e+00,1.645680189132690430e+00,-4.917163848876953125e-01,-1.116815805435180664e-01,-3.183341026306152344e-02
-1.225915998220443726e-01,-3.819569647312164307e-01,6.212438941001892090e-01,-4.250624179840087891e-01,6.836774945259094238e-01,-5.576876997947692871e-01,-2.022165209054946899e-01,2.604867458343505859e+00,-6.418730020523071289e-01,1.172074317932128906e+00,-2.007239341735839844e+00,-1.257969379425048828e+00,-1.289304256439208984e+00,-9.538819789886474609e-01
